"Plot Title: 10683869-Seibert"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10683869, SEN S/N: 10683869)","Batt, V (LGR S/N: 10683869, SEN S/N: 10683869)","Coupler Detached (LGR S/N: 10683869)","Coupler Attached (LGR S/N: 10683869)","Stopped (LGR S/N: 10683869)","End Of File (LGR S/N: 10683869)"
1,06/17/15 10:30:00 AM,26.622,3.02,Logged,,,
2,06/17/15 10:45:00 AM,27.505,3.02,,,,
3,06/17/15 11:00:00 AM,26.182,3.02,,,,
4,06/17/15 11:15:00 AM,25.453,3.02,,,,
5,06/17/15 11:30:00 AM,24.291,3.04,,,,
6,06/17/15 11:45:00 AM,23.641,3.04,,,,
7,06/17/15 12:00:00 PM,23.809,3.04,,,,
8,06/17/15 12:15:00 PM,24.146,3.04,,,,
9,06/17/15 12:30:00 PM,28.147,3.02,,,,
10,06/17/15 12:45:00 PM,15.485,3.04,,,,
11,06/17/15 01:00:00 PM,15.819,3.04,,,,
12,06/17/15 01:15:00 PM,15.867,3.04,,,,
13,06/17/15 01:30:00 PM,16.010,3.04,,,,
14,06/17/15 01:45:00 PM,16.201,3.04,,,,
15,06/17/15 02:00:00 PM,16.368,3.04,,,,
16,06/17/15 02:15:00 PM,16.511,3.04,,,,
17,06/17/15 02:30:00 PM,16.630,3.04,,,,
18,06/17/15 02:45:00 PM,16.725,3.04,,,,
19,06/17/15 03:00:00 PM,16.796,3.04,,,,
20,06/17/15 03:15:00 PM,16.844,3.04,,,,
21,06/17/15 03:30:00 PM,16.892,3.04,,,,
22,06/17/15 03:45:00 PM,16.915,3.04,,,,
23,06/17/15 04:00:00 PM,16.915,3.04,,,,
24,06/17/15 04:15:00 PM,16.892,3.04,,,,
25,06/17/15 04:30:00 PM,16.844,3.04,,,,
26,06/17/15 04:45:00 PM,16.796,3.04,,,,
27,06/17/15 05:00:00 PM,16.749,3.04,,,,
28,06/17/15 05:15:00 PM,16.677,3.04,,,,
29,06/17/15 05:30:00 PM,16.582,3.04,,,,
30,06/17/15 05:45:00 PM,16.511,3.04,,,,
31,06/17/15 06:00:00 PM,16.392,3.04,,,,
32,06/17/15 06:15:00 PM,16.320,3.04,,,,
33,06/17/15 06:30:00 PM,16.225,3.04,,,,
34,06/17/15 06:45:00 PM,16.106,3.04,,,,
35,06/17/15 07:00:00 PM,15.963,3.04,,,,
36,06/17/15 07:15:00 PM,15.843,3.04,,,,
37,06/17/15 07:30:00 PM,15.700,3.04,,,,
38,06/17/15 07:45:00 PM,15.581,3.04,,,,
39,06/17/15 08:00:00 PM,15.438,3.04,,,,
40,06/17/15 08:15:00 PM,15.318,3.04,,,,
41,06/17/15 08:30:00 PM,15.199,3.04,,,,
42,06/17/15 08:45:00 PM,15.079,3.04,,,,
43,06/17/15 09:00:00 PM,14.936,3.06,,,,
44,06/17/15 09:15:00 PM,14.816,3.06,,,,
45,06/17/15 09:30:00 PM,14.697,3.06,,,,
46,06/17/15 09:45:00 PM,14.577,3.06,,,,
47,06/17/15 10:00:00 PM,14.457,3.06,,,,
48,06/17/15 10:15:00 PM,14.337,3.06,,,,
49,06/17/15 10:30:00 PM,14.242,3.06,,,,
50,06/17/15 10:45:00 PM,14.122,3.06,,,,
51,06/17/15 11:00:00 PM,14.050,3.06,,,,
52,06/17/15 11:15:00 PM,13.978,3.06,,,,
53,06/17/15 11:30:00 PM,13.882,3.06,,,,
54,06/17/15 11:45:00 PM,13.810,3.06,,,,
55,06/18/15 12:00:00 AM,13.738,3.06,,,,
56,06/18/15 12:15:00 AM,13.642,3.06,,,,
57,06/18/15 12:30:00 AM,13.570,3.06,,,,
58,06/18/15 12:45:00 AM,13.497,3.06,,,,
59,06/18/15 01:00:00 AM,13.449,3.06,,,,
60,06/18/15 01:15:00 AM,13.377,3.06,,,,
61,06/18/15 01:30:00 AM,13.329,3.06,,,,
62,06/18/15 01:45:00 AM,13.257,3.04,,,,
63,06/18/15 02:00:00 AM,13.209,3.04,,,,
64,06/18/15 02:15:00 AM,13.161,3.04,,,,
65,06/18/15 02:30:00 AM,13.112,3.04,,,,
66,06/18/15 02:45:00 AM,13.064,3.04,,,,
67,06/18/15 03:00:00 AM,12.992,3.04,,,,
68,06/18/15 03:15:00 AM,12.944,3.04,,,,
69,06/18/15 03:30:00 AM,12.920,3.04,,,,
70,06/18/15 03:45:00 AM,12.871,3.04,,,,
71,06/18/15 04:00:00 AM,12.847,3.04,,,,
72,06/18/15 04:15:00 AM,12.799,3.04,,,,
73,06/18/15 04:30:00 AM,12.775,3.04,,,,
74,06/18/15 04:45:00 AM,12.727,3.04,,,,
75,06/18/15 05:00:00 AM,12.703,3.04,,,,
76,06/18/15 05:15:00 AM,12.678,3.04,,,,
77,06/18/15 05:30:00 AM,12.630,3.04,,,,
78,06/18/15 05:45:00 AM,12.630,3.04,,,,
79,06/18/15 06:00:00 AM,12.606,3.04,,,,
80,06/18/15 06:15:00 AM,12.582,3.04,,,,
81,06/18/15 06:30:00 AM,12.606,3.04,,,,
82,06/18/15 06:45:00 AM,12.606,3.04,,,,
83,06/18/15 07:00:00 AM,12.606,3.04,,,,
84,06/18/15 07:15:00 AM,12.606,3.04,,,,
85,06/18/15 07:30:00 AM,12.678,3.04,,,,
86,06/18/15 07:45:00 AM,12.799,3.04,,,,
87,06/18/15 08:00:00 AM,12.920,3.04,,,,
88,06/18/15 08:15:00 AM,13.016,3.04,,,,
89,06/18/15 08:30:00 AM,13.016,3.04,,,,
90,06/18/15 08:45:00 AM,13.137,3.04,,,,
91,06/18/15 09:00:00 AM,13.112,3.04,,,,
92,06/18/15 09:15:00 AM,13.257,3.04,,,,
93,06/18/15 09:30:00 AM,13.449,3.04,,,,
94,06/18/15 09:45:00 AM,13.762,3.06,,,,
95,06/18/15 10:00:00 AM,14.050,3.06,,,,
96,06/18/15 10:15:00 AM,14.146,3.06,,,,
97,06/18/15 10:30:00 AM,14.218,3.06,,,,
98,06/18/15 10:45:00 AM,14.146,3.06,,,,
99,06/18/15 11:00:00 AM,14.290,3.06,,,,
100,06/18/15 11:15:00 AM,14.505,3.06,,,,
101,06/18/15 11:30:00 AM,14.864,3.06,,,,
102,06/18/15 11:45:00 AM,15.055,3.04,,,,
103,06/18/15 12:00:00 PM,15.438,3.04,,,,
104,06/18/15 12:15:00 PM,15.151,3.04,,,,
105,06/18/15 12:30:00 PM,15.103,3.04,,,,
106,06/18/15 12:45:00 PM,15.223,3.04,,,,
107,06/18/15 01:00:00 PM,15.223,3.04,,,,
108,06/18/15 01:15:00 PM,15.175,3.04,,,,
109,06/18/15 01:30:00 PM,15.127,3.04,,,,
110,06/18/15 01:45:00 PM,15.103,3.04,,,,
111,06/18/15 02:00:00 PM,15.055,3.04,,,,
112,06/18/15 02:15:00 PM,15.031,3.06,,,,
113,06/18/15 02:30:00 PM,15.008,3.06,,,,
114,06/18/15 02:45:00 PM,14.960,3.06,,,,
115,06/18/15 03:00:00 PM,14.912,3.06,,,,
116,06/18/15 03:15:00 PM,14.840,3.06,,,,
117,06/18/15 03:30:00 PM,14.816,3.06,,,,
118,06/18/15 03:45:00 PM,14.792,3.06,,,,
119,06/18/15 04:00:00 PM,14.721,3.06,,,,
120,06/18/15 04:15:00 PM,14.649,3.06,,,,
121,06/18/15 04:30:00 PM,14.553,3.06,,,,
122,06/18/15 04:45:00 PM,14.481,3.06,,,,
123,06/18/15 05:00:00 PM,14.409,3.06,,,,
124,06/18/15 05:15:00 PM,14.337,3.06,,,,
125,06/18/15 05:30:00 PM,14.266,3.04,,,,
126,06/18/15 05:45:00 PM,14.194,3.04,,,,
127,06/18/15 06:00:00 PM,14.098,3.04,,,,
128,06/18/15 06:15:00 PM,14.026,3.04,,,,
129,06/18/15 06:30:00 PM,13.978,3.04,,,,
130,06/18/15 06:45:00 PM,13.906,3.04,,,,
131,06/18/15 07:00:00 PM,13.858,3.04,,,,
132,06/18/15 07:15:00 PM,13.786,3.04,,,,
133,06/18/15 07:30:00 PM,13.738,3.04,,,,
134,06/18/15 07:45:00 PM,13.690,3.04,,,,
135,06/18/15 08:00:00 PM,13.642,3.04,,,,
136,06/18/15 08:15:00 PM,13.594,3.04,,,,
137,06/18/15 08:30:00 PM,13.522,3.04,,,,
138,06/18/15 08:45:00 PM,13.473,3.04,,,,
139,06/18/15 09:00:00 PM,13.401,3.04,,,,
140,06/18/15 09:15:00 PM,13.353,3.04,,,,
141,06/18/15 09:30:00 PM,13.305,3.04,,,,
142,06/18/15 09:45:00 PM,13.257,3.04,,,,
143,06/18/15 10:00:00 PM,13.209,3.04,,,,
144,06/18/15 10:15:00 PM,13.161,3.04,,,,
145,06/18/15 10:30:00 PM,13.137,3.04,,,,
146,06/18/15 10:45:00 PM,13.088,3.04,,,,
147,06/18/15 11:00:00 PM,13.040,3.04,,,,
148,06/18/15 11:15:00 PM,12.992,3.04,,,,
149,06/18/15 11:30:00 PM,12.968,3.04,,,,
150,06/18/15 11:45:00 PM,12.920,3.04,,,,
151,06/19/15 12:00:00 AM,12.871,3.04,,,,
152,06/19/15 12:15:00 AM,12.847,3.04,,,,
153,06/19/15 12:30:00 AM,12.799,3.04,,,,
154,06/19/15 12:45:00 AM,12.775,3.04,,,,
155,06/19/15 01:00:00 AM,12.727,3.04,,,,
156,06/19/15 01:15:00 AM,12.703,3.04,,,,
157,06/19/15 01:30:00 AM,12.678,3.04,,,,
158,06/19/15 01:45:00 AM,12.630,3.04,,,,
159,06/19/15 02:00:00 AM,12.606,3.04,,,,
160,06/19/15 02:15:00 AM,12.558,3.04,,,,
161,06/19/15 02:30:00 AM,12.534,3.04,,,,
162,06/19/15 02:45:00 AM,12.485,3.04,,,,
163,06/19/15 03:00:00 AM,12.485,3.04,,,,
164,06/19/15 03:15:00 AM,12.461,3.04,,,,
165,06/19/15 03:30:00 AM,12.437,3.04,,,,
166,06/19/15 03:45:00 AM,12.437,3.04,,,,
167,06/19/15 04:00:00 AM,12.413,3.04,,,,
168,06/19/15 04:15:00 AM,12.389,3.04,,,,
169,06/19/15 04:30:00 AM,12.389,3.04,,,,
170,06/19/15 04:45:00 AM,12.364,3.04,,,,
171,06/19/15 05:00:00 AM,12.340,3.04,,,,
172,06/19/15 05:15:00 AM,12.316,3.04,,,,
173,06/19/15 05:30:00 AM,12.292,3.04,,,,
174,06/19/15 05:45:00 AM,12.268,3.04,,,,
175,06/19/15 06:00:00 AM,12.268,3.04,,,,
176,06/19/15 06:15:00 AM,12.268,3.04,,,,
177,06/19/15 06:30:00 AM,12.268,3.04,,,,
178,06/19/15 06:45:00 AM,12.292,3.04,,,,
179,06/19/15 07:00:00 AM,12.316,3.04,,,,
180,06/19/15 07:15:00 AM,12.340,3.04,,,,
181,06/19/15 07:30:00 AM,12.340,3.04,,,,
182,06/19/15 07:45:00 AM,12.340,3.04,,,,
183,06/19/15 08:00:00 AM,12.437,3.04,,,,
184,06/19/15 08:15:00 AM,12.558,3.04,,,,
185,06/19/15 08:30:00 AM,12.606,3.04,,,,
186,06/19/15 08:45:00 AM,12.582,3.04,,,,
187,06/19/15 09:00:00 AM,12.678,3.04,,,,
188,06/19/15 09:15:00 AM,12.703,3.04,,,,
189,06/19/15 09:30:00 AM,12.871,3.04,,,,
190,06/19/15 09:45:00 AM,13.185,3.04,,,,
191,06/19/15 10:00:00 AM,13.522,3.04,,,,
192,06/19/15 10:15:00 AM,13.449,3.04,,,,
193,06/19/15 10:30:00 AM,13.834,3.04,,,,
194,06/19/15 10:45:00 AM,13.834,3.04,,,,
195,06/19/15 11:00:00 AM,13.810,3.04,,,,
196,06/19/15 11:15:00 AM,14.002,3.04,,,,
197,06/19/15 11:30:00 AM,14.122,3.04,,,,
198,06/19/15 11:45:00 AM,14.218,3.04,,,,
199,06/19/15 12:00:00 PM,14.481,3.04,,,,
200,06/19/15 12:15:00 PM,14.649,3.04,,,,
201,06/19/15 12:30:00 PM,15.079,3.02,,,,
202,06/19/15 12:45:00 PM,15.270,3.04,,,,
203,06/19/15 01:00:00 PM,15.366,3.04,,,,
204,06/19/15 01:15:00 PM,15.342,3.02,,,,
205,06/19/15 01:30:00 PM,15.414,3.04,,,,
206,06/19/15 01:45:00 PM,15.557,3.04,,,,
207,06/19/15 02:00:00 PM,15.652,3.04,,,,
208,06/19/15 02:15:00 PM,15.724,3.04,,,,
209,06/19/15 02:30:00 PM,15.796,3.04,,,,
210,06/19/15 02:45:00 PM,15.867,3.04,,,,
211,06/19/15 03:00:00 PM,15.939,3.04,,,,
212,06/19/15 03:15:00 PM,16.010,3.04,,,,
213,06/19/15 03:30:00 PM,16.082,3.04,,,,
214,06/19/15 03:45:00 PM,16.129,3.04,,,,
215,06/19/15 04:00:00 PM,16.129,3.04,,,,
216,06/19/15 04:15:00 PM,16.106,3.04,,,,
217,06/19/15 04:30:00 PM,16.082,3.04,,,,
218,06/19/15 04:45:00 PM,16.058,3.04,,,,
219,06/19/15 05:00:00 PM,16.010,3.04,,,,
220,06/19/15 05:15:00 PM,15.963,3.04,,,,
221,06/19/15 05:30:00 PM,15.867,3.04,,,,
222,06/19/15 05:45:00 PM,15.772,3.04,,,,
223,06/19/15 06:00:00 PM,15.652,3.04,,,,
224,06/19/15 06:15:00 PM,15.509,3.04,,,,
225,06/19/15 06:30:00 PM,15.366,3.02,,,,
226,06/19/15 06:45:00 PM,15.247,3.02,,,,
227,06/19/15 07:00:00 PM,15.103,3.02,,,,
228,06/19/15 07:15:00 PM,14.960,3.04,,,,
229,06/19/15 07:30:00 PM,14.816,3.04,,,,
230,06/19/15 07:45:00 PM,14.673,3.04,,,,
231,06/19/15 08:00:00 PM,14.529,3.04,,,,
232,06/19/15 08:15:00 PM,14.409,3.04,,,,
233,06/19/15 08:30:00 PM,14.266,3.04,,,,
234,06/19/15 08:45:00 PM,14.122,3.04,,,,
235,06/19/15 09:00:00 PM,13.978,3.04,,,,
236,06/19/15 09:15:00 PM,13.834,3.04,,,,
237,06/19/15 09:30:00 PM,13.690,3.04,,,,
238,06/19/15 09:45:00 PM,13.570,3.04,,,,
239,06/19/15 10:00:00 PM,13.449,3.04,,,,
240,06/19/15 10:15:00 PM,13.329,3.04,,,,
241,06/19/15 10:30:00 PM,13.209,3.04,,,,
242,06/19/15 10:45:00 PM,13.112,3.04,,,,
243,06/19/15 11:00:00 PM,13.040,3.04,,,,
244,06/19/15 11:15:00 PM,12.944,3.04,,,,
245,06/19/15 11:30:00 PM,12.871,3.04,,,,
246,06/19/15 11:45:00 PM,12.799,3.04,,,,
247,06/20/15 12:00:00 AM,12.727,3.04,,,,
248,06/20/15 12:15:00 AM,12.630,3.04,,,,
249,06/20/15 12:30:00 AM,12.582,3.04,,,,
250,06/20/15 12:45:00 AM,12.509,3.04,,,,
251,06/20/15 01:00:00 AM,12.461,3.04,,,,
252,06/20/15 01:15:00 AM,12.413,3.04,,,,
253,06/20/15 01:30:00 AM,12.364,3.04,,,,
254,06/20/15 01:45:00 AM,12.316,3.04,,,,
255,06/20/15 02:00:00 AM,12.268,3.04,,,,
256,06/20/15 02:15:00 AM,12.219,3.04,,,,
257,06/20/15 02:30:00 AM,12.171,3.04,,,,
258,06/20/15 02:45:00 AM,12.122,3.04,,,,
259,06/20/15 03:00:00 AM,12.074,3.04,,,,
260,06/20/15 03:15:00 AM,12.025,3.04,,,,
261,06/20/15 03:30:00 AM,11.977,3.04,,,,
262,06/20/15 03:45:00 AM,11.929,3.04,,,,
263,06/20/15 04:00:00 AM,11.880,3.04,,,,
264,06/20/15 04:15:00 AM,11.832,3.04,,,,
265,06/20/15 04:30:00 AM,11.783,3.04,,,,
266,06/20/15 04:45:00 AM,11.734,3.04,,,,
267,06/20/15 05:00:00 AM,11.710,3.04,,,,
268,06/20/15 05:15:00 AM,11.662,3.04,,,,
269,06/20/15 05:30:00 AM,11.637,3.04,,,,
270,06/20/15 05:45:00 AM,11.589,3.04,,,,
271,06/20/15 06:00:00 AM,11.565,3.04,,,,
272,06/20/15 06:15:00 AM,11.565,3.04,,,,
273,06/20/15 06:30:00 AM,11.540,3.04,,,,
274,06/20/15 06:45:00 AM,11.516,3.04,,,,
275,06/20/15 07:00:00 AM,11.516,3.04,,,,
276,06/20/15 07:15:00 AM,11.662,3.04,,,,
277,06/20/15 07:30:00 AM,11.710,3.04,,,,
278,06/20/15 07:45:00 AM,11.759,3.04,,,,
279,06/20/15 08:00:00 AM,11.832,3.04,,,,
280,06/20/15 08:15:00 AM,11.929,3.04,,,,
281,06/20/15 08:30:00 AM,12.050,3.04,,,,
282,06/20/15 08:45:00 AM,12.195,3.04,,,,
283,06/20/15 09:00:00 AM,12.316,3.04,,,,
284,06/20/15 09:15:00 AM,12.485,3.04,,,,
285,06/20/15 09:30:00 AM,12.654,3.04,,,,
286,06/20/15 09:45:00 AM,12.847,3.04,,,,
287,06/20/15 10:00:00 AM,13.040,3.04,,,,
288,06/20/15 10:15:00 AM,13.233,3.04,,,,
289,06/20/15 10:30:00 AM,13.425,3.04,,,,
290,06/20/15 10:45:00 AM,13.618,3.04,,,,
291,06/20/15 11:00:00 AM,13.810,3.04,,,,
292,06/20/15 11:15:00 AM,14.050,3.04,,,,
293,06/20/15 11:30:00 AM,14.314,3.04,,,,
294,06/20/15 11:45:00 AM,14.577,3.04,,,,
295,06/20/15 12:00:00 PM,14.864,3.04,,,,
296,06/20/15 12:15:00 PM,15.175,3.02,,,,
297,06/20/15 12:30:00 PM,15.438,3.02,,,,
298,06/20/15 12:45:00 PM,15.724,3.02,,,,
299,06/20/15 01:00:00 PM,15.796,3.02,,,,
300,06/20/15 01:15:00 PM,15.819,3.02,,,,
301,06/20/15 01:30:00 PM,15.986,3.02,,,,
302,06/20/15 01:45:00 PM,16.177,3.02,,,,
303,06/20/15 02:00:00 PM,16.368,3.04,,,,
304,06/20/15 02:15:00 PM,16.511,3.04,,,,
305,06/20/15 02:30:00 PM,16.630,3.04,,,,
306,06/20/15 02:45:00 PM,16.749,3.04,,,,
307,06/20/15 03:00:00 PM,16.844,3.04,,,,
308,06/20/15 03:15:00 PM,16.892,3.04,,,,
309,06/20/15 03:30:00 PM,16.939,3.04,,,,
310,06/20/15 03:45:00 PM,16.939,3.04,,,,
311,06/20/15 04:00:00 PM,16.939,3.04,,,,
312,06/20/15 04:15:00 PM,16.915,3.04,,,,
313,06/20/15 04:30:00 PM,16.915,3.04,,,,
314,06/20/15 04:45:00 PM,16.868,3.04,,,,
315,06/20/15 05:00:00 PM,16.820,3.04,,,,
316,06/20/15 05:15:00 PM,16.773,3.04,,,,
317,06/20/15 05:30:00 PM,16.677,3.04,,,,
318,06/20/15 05:45:00 PM,16.582,3.04,,,,
319,06/20/15 06:00:00 PM,16.463,3.04,,,,
320,06/20/15 06:15:00 PM,16.368,3.04,,,,
321,06/20/15 06:30:00 PM,16.225,3.04,,,,
322,06/20/15 06:45:00 PM,16.106,3.04,,,,
323,06/20/15 07:00:00 PM,15.986,3.02,,,,
324,06/20/15 07:15:00 PM,15.843,3.02,,,,
325,06/20/15 07:30:00 PM,15.700,3.02,,,,
326,06/20/15 07:45:00 PM,15.557,3.02,,,,
327,06/20/15 08:00:00 PM,15.414,3.02,,,,
328,06/20/15 08:15:00 PM,15.270,3.02,,,,
329,06/20/15 08:30:00 PM,15.127,3.02,,,,
330,06/20/15 08:45:00 PM,14.984,3.04,,,,
331,06/20/15 09:00:00 PM,14.864,3.04,,,,
332,06/20/15 09:15:00 PM,14.721,3.04,,,,
333,06/20/15 09:30:00 PM,14.601,3.04,,,,
334,06/20/15 09:45:00 PM,14.457,3.04,,,,
335,06/20/15 10:00:00 PM,14.337,3.04,,,,
336,06/20/15 10:15:00 PM,14.218,3.04,,,,
337,06/20/15 10:30:00 PM,14.098,3.04,,,,
338,06/20/15 10:45:00 PM,13.978,3.04,,,,
339,06/20/15 11:00:00 PM,13.882,3.04,,,,
340,06/20/15 11:15:00 PM,13.762,3.04,,,,
341,06/20/15 11:30:00 PM,13.666,3.04,,,,
342,06/20/15 11:45:00 PM,13.570,3.04,,,,
343,06/21/15 12:00:00 AM,13.497,3.04,,,,
344,06/21/15 12:15:00 AM,13.401,3.04,,,,
345,06/21/15 12:30:00 AM,13.305,3.04,,,,
346,06/21/15 12:45:00 AM,13.209,3.04,,,,
347,06/21/15 01:00:00 AM,13.112,3.04,,,,
348,06/21/15 01:15:00 AM,13.040,3.04,,,,
349,06/21/15 01:30:00 AM,12.944,3.04,,,,
350,06/21/15 01:45:00 AM,12.871,3.04,,,,
351,06/21/15 02:00:00 AM,12.799,3.04,,,,
352,06/21/15 02:15:00 AM,12.703,3.04,,,,
353,06/21/15 02:30:00 AM,12.630,3.04,,,,
354,06/21/15 02:45:00 AM,12.582,3.04,,,,
355,06/21/15 03:00:00 AM,12.509,3.04,,,,
356,06/21/15 03:15:00 AM,12.461,3.04,,,,
357,06/21/15 03:30:00 AM,12.413,3.04,,,,
358,06/21/15 03:45:00 AM,12.340,3.04,,,,
359,06/21/15 04:00:00 AM,12.316,3.04,,,,
360,06/21/15 04:15:00 AM,12.243,3.04,,,,
361,06/21/15 04:30:00 AM,12.195,3.04,,,,
362,06/21/15 04:45:00 AM,12.147,3.04,,,,
363,06/21/15 05:00:00 AM,12.098,3.04,,,,
364,06/21/15 05:15:00 AM,12.074,3.04,,,,
365,06/21/15 05:30:00 AM,12.050,3.04,,,,
366,06/21/15 05:45:00 AM,12.025,3.04,,,,
367,06/21/15 06:00:00 AM,12.001,3.04,,,,
368,06/21/15 06:15:00 AM,12.001,3.04,,,,
369,06/21/15 06:30:00 AM,12.001,3.04,,,,
370,06/21/15 06:45:00 AM,12.025,3.04,,,,
371,06/21/15 07:00:00 AM,12.050,3.04,,,,
372,06/21/15 07:15:00 AM,12.122,3.04,,,,
373,06/21/15 07:30:00 AM,12.171,3.04,,,,
374,06/21/15 07:45:00 AM,12.219,3.04,,,,
375,06/21/15 08:00:00 AM,12.243,3.04,,,,
376,06/21/15 08:15:00 AM,12.413,3.04,,,,
377,06/21/15 08:30:00 AM,12.582,3.04,,,,
378,06/21/15 08:45:00 AM,12.727,3.04,,,,
379,06/21/15 09:00:00 AM,12.871,3.04,,,,
380,06/21/15 09:15:00 AM,12.968,3.04,,,,
381,06/21/15 09:30:00 AM,13.064,3.04,,,,
382,06/21/15 09:45:00 AM,13.161,3.04,,,,
383,06/21/15 10:00:00 AM,13.257,3.04,,,,
384,06/21/15 10:15:00 AM,13.377,3.04,,,,
385,06/21/15 10:30:00 AM,13.618,3.04,,,,
386,06/21/15 10:45:00 AM,13.882,3.04,,,,
387,06/21/15 11:00:00 AM,14.122,3.04,,,,
388,06/21/15 11:15:00 AM,14.194,3.04,,,,
389,06/21/15 11:30:00 AM,14.457,3.04,,,,
390,06/21/15 11:45:00 AM,14.649,3.04,,,,
391,06/21/15 12:00:00 PM,14.936,3.04,,,,
392,06/21/15 12:15:00 PM,15.103,3.02,,,,
393,06/21/15 12:30:00 PM,15.294,3.02,,,,
394,06/21/15 12:45:00 PM,15.485,3.02,,,,
395,06/21/15 01:00:00 PM,15.676,3.02,,,,
396,06/21/15 01:15:00 PM,15.724,3.02,,,,
397,06/21/15 01:30:00 PM,15.891,3.02,,,,
398,06/21/15 01:45:00 PM,16.129,3.02,,,,
399,06/21/15 02:00:00 PM,16.296,3.02,,,,
400,06/21/15 02:15:00 PM,16.463,3.02,,,,
401,06/21/15 02:30:00 PM,16.582,3.04,,,,
402,06/21/15 02:45:00 PM,16.677,3.04,,,,
403,06/21/15 03:00:00 PM,16.749,3.04,,,,
404,06/21/15 03:15:00 PM,16.820,3.04,,,,
405,06/21/15 03:30:00 PM,16.844,3.04,,,,
406,06/21/15 03:45:00 PM,16.868,3.04,,,,
407,06/21/15 04:00:00 PM,16.868,3.04,,,,
408,06/21/15 04:15:00 PM,16.844,3.04,,,,
409,06/21/15 04:30:00 PM,16.820,3.04,,,,
410,06/21/15 04:45:00 PM,16.796,3.04,,,,
411,06/21/15 05:00:00 PM,16.749,3.04,,,,
412,06/21/15 05:15:00 PM,16.701,3.04,,,,
413,06/21/15 05:30:00 PM,16.630,3.04,,,,
414,06/21/15 05:45:00 PM,16.534,3.04,,,,
415,06/21/15 06:00:00 PM,16.439,3.04,,,,
416,06/21/15 06:15:00 PM,16.320,3.04,,,,
417,06/21/15 06:30:00 PM,16.225,3.02,,,,
418,06/21/15 06:45:00 PM,16.082,3.02,,,,
419,06/21/15 07:00:00 PM,15.963,3.02,,,,
420,06/21/15 07:15:00 PM,15.819,3.02,,,,
421,06/21/15 07:30:00 PM,15.700,3.02,,,,
422,06/21/15 07:45:00 PM,15.581,3.02,,,,
423,06/21/15 08:00:00 PM,15.461,3.02,,,,
424,06/21/15 08:15:00 PM,15.318,3.02,,,,
425,06/21/15 08:30:00 PM,15.223,3.02,,,,
426,06/21/15 08:45:00 PM,15.103,3.02,,,,
427,06/21/15 09:00:00 PM,14.984,3.04,,,,
428,06/21/15 09:15:00 PM,14.864,3.04,,,,
429,06/21/15 09:30:00 PM,14.745,3.04,,,,
430,06/21/15 09:45:00 PM,14.625,3.04,,,,
431,06/21/15 10:00:00 PM,14.505,3.04,,,,
432,06/21/15 10:15:00 PM,14.409,3.04,,,,
433,06/21/15 10:30:00 PM,14.290,3.04,,,,
434,06/21/15 10:45:00 PM,14.194,3.04,,,,
435,06/21/15 11:00:00 PM,14.098,3.04,,,,
436,06/21/15 11:15:00 PM,14.002,3.04,,,,
437,06/21/15 11:30:00 PM,13.906,3.04,,,,
438,06/21/15 11:45:00 PM,13.810,3.04,,,,
439,06/22/15 12:00:00 AM,13.738,3.04,,,,
440,06/22/15 12:15:00 AM,13.666,3.04,,,,
441,06/22/15 12:30:00 AM,13.594,3.04,,,,
442,06/22/15 12:45:00 AM,13.522,3.04,,,,
443,06/22/15 01:00:00 AM,13.449,3.04,,,,
444,06/22/15 01:15:00 AM,13.377,3.04,,,,
445,06/22/15 01:30:00 AM,13.305,3.04,,,,
446,06/22/15 01:45:00 AM,13.233,3.04,,,,
447,06/22/15 02:00:00 AM,13.161,3.04,,,,
448,06/22/15 02:15:00 AM,13.088,3.04,,,,
449,06/22/15 02:30:00 AM,13.016,3.04,,,,
450,06/22/15 02:45:00 AM,12.944,3.04,,,,
451,06/22/15 03:00:00 AM,12.871,3.04,,,,
452,06/22/15 03:15:00 AM,12.799,3.04,,,,
453,06/22/15 03:30:00 AM,12.727,3.04,,,,
454,06/22/15 03:45:00 AM,12.678,3.04,,,,
455,06/22/15 04:00:00 AM,12.606,3.04,,,,
456,06/22/15 04:15:00 AM,12.558,3.04,,,,
457,06/22/15 04:30:00 AM,12.509,3.04,,,,
458,06/22/15 04:45:00 AM,12.461,3.04,,,,
459,06/22/15 05:00:00 AM,12.413,3.04,,,,
460,06/22/15 05:15:00 AM,12.364,3.04,,,,
461,06/22/15 05:30:00 AM,12.316,3.04,,,,
462,06/22/15 05:45:00 AM,12.268,3.04,,,,
463,06/22/15 06:00:00 AM,12.243,3.04,,,,
464,06/22/15 06:15:00 AM,12.195,3.04,,,,
465,06/22/15 06:30:00 AM,12.171,3.04,,,,
466,06/22/15 06:45:00 AM,12.171,3.04,,,,
467,06/22/15 07:00:00 AM,12.171,3.04,,,,
468,06/22/15 07:15:00 AM,12.292,3.04,,,,
469,06/22/15 07:30:00 AM,12.316,3.04,,,,
470,06/22/15 07:45:00 AM,12.389,3.04,,,,
471,06/22/15 08:00:00 AM,12.437,3.04,,,,
472,06/22/15 08:15:00 AM,12.534,3.04,,,,
473,06/22/15 08:30:00 AM,12.630,3.04,,,,
474,06/22/15 08:45:00 AM,12.727,3.04,,,,
475,06/22/15 09:00:00 AM,12.847,3.04,,,,
476,06/22/15 09:15:00 AM,12.968,3.04,,,,
