"Plot Title: Upper Dungeness"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10490312, SEN S/N: 10490312)","Coupler Detached (LGR S/N: 10490312)","Coupler Attached (LGR S/N: 10490312)","Stopped (LGR S/N: 10490312)","End Of File (LGR S/N: 10490312)"
389,07/02/15 02:43:04 PM,14.266,,,,
390,07/02/15 03:43:04 PM,14.361,,,,
391,07/02/15 04:43:04 PM,14.266,,,,
392,07/02/15 05:43:04 PM,14.194,,,,
393,07/02/15 06:43:04 PM,14.122,,,,
394,07/02/15 07:43:04 PM,14.002,,,,
395,07/02/15 08:43:04 PM,13.858,,,,
396,07/02/15 09:43:04 PM,13.714,,,,
397,07/02/15 10:43:04 PM,13.570,,,,
398,07/02/15 11:43:04 PM,13.449,,,,
399,07/03/15 12:43:04 AM,13.377,,,,
400,07/03/15 01:43:04 AM,13.305,,,,
401,07/03/15 02:43:04 AM,13.185,,,,
402,07/03/15 03:43:04 AM,13.064,,,,
403,07/03/15 04:43:04 AM,12.920,,,,
404,07/03/15 05:43:04 AM,12.751,,,,
405,07/03/15 06:43:04 AM,12.606,,,,
406,07/03/15 07:43:04 AM,12.461,,,,
407,07/03/15 08:43:04 AM,12.316,,,,
408,07/03/15 09:43:04 AM,12.292,,,,
409,07/03/15 10:43:04 AM,12.437,,,,
410,07/03/15 11:43:04 AM,12.871,,,,
411,07/03/15 12:43:04 PM,13.497,,,,
412,07/03/15 01:43:04 PM,14.074,,,,
413,07/03/15 02:43:04 PM,14.505,,,,
414,07/03/15 03:43:04 PM,14.601,,,,
415,07/03/15 04:43:04 PM,14.481,,,,
416,07/03/15 05:43:04 PM,14.361,,,,
417,07/03/15 06:43:04 PM,14.290,,,,
418,07/03/15 07:43:04 PM,14.146,,,,
419,07/03/15 08:43:04 PM,13.978,,,,
420,07/03/15 09:43:04 PM,13.810,,,,
421,07/03/15 10:43:04 PM,13.666,,,,
422,07/03/15 11:43:04 PM,13.570,,,,
423,07/04/15 12:43:04 AM,13.497,,,,
424,07/04/15 01:43:04 AM,13.401,,,,
425,07/04/15 02:43:04 AM,13.281,,,,
426,07/04/15 03:43:04 AM,13.161,,,,
427,07/04/15 04:43:04 AM,13.016,,,,
428,07/04/15 05:43:04 AM,12.847,,,,
429,07/04/15 06:43:04 AM,12.678,,,,
430,07/04/15 07:43:04 AM,12.534,,,,
431,07/04/15 08:43:04 AM,12.413,,,,
432,07/04/15 09:43:04 AM,12.340,,,,
433,07/04/15 10:43:04 AM,12.485,,,,
434,07/04/15 11:43:04 AM,12.896,,,,
435,07/04/15 12:43:04 PM,13.473,,,,
436,07/04/15 01:43:04 PM,14.026,,,,
437,07/04/15 02:43:04 PM,14.433,,,,
438,07/04/15 03:43:04 PM,14.481,,,,
439,07/04/15 04:43:04 PM,14.337,,,,
440,07/04/15 05:43:04 PM,14.242,,,,
441,07/04/15 06:43:04 PM,14.146,,,,
442,07/04/15 07:43:04 PM,13.954,,,,
443,07/04/15 08:43:04 PM,13.786,,,,
444,07/04/15 09:43:04 PM,13.642,,,,
445,07/04/15 10:43:04 PM,13.449,,,,
446,07/04/15 11:43:04 PM,13.305,,,,
447,07/05/15 12:43:04 AM,13.161,,,,
448,07/05/15 01:43:04 AM,13.016,,,,
449,07/05/15 02:43:04 AM,12.871,,,,
450,07/05/15 03:43:04 AM,12.727,,,,
451,07/05/15 04:43:04 AM,12.558,,,,
452,07/05/15 05:43:04 AM,12.389,,,,
453,07/05/15 06:43:04 AM,12.243,,,,
454,07/05/15 07:43:04 AM,12.122,,,,
455,07/05/15 08:43:04 AM,12.025,,,,
456,07/05/15 09:43:04 AM,12.001,,,,
457,07/05/15 10:43:04 AM,12.147,,,,
458,07/05/15 11:43:04 AM,12.461,,,,
459,07/05/15 12:43:04 PM,12.896,,,,
460,07/05/15 01:43:04 PM,13.329,,,,
461,07/05/15 02:43:04 PM,13.642,,,,
462,07/05/15 03:43:04 PM,13.714,,,,
463,07/05/15 04:43:04 PM,13.642,,,,
464,07/05/15 05:43:04 PM,13.618,,,,
465,07/05/15 06:43:04 PM,13.546,,,,
466,07/05/15 07:43:04 PM,13.401,,,,
467,07/05/15 08:43:04 PM,13.281,,,,
468,07/05/15 09:43:04 PM,13.137,,,,
469,07/05/15 10:43:04 PM,12.968,,,,
470,07/05/15 11:43:04 PM,12.847,,,,
471,07/06/15 12:43:04 AM,12.727,,,,
472,07/06/15 01:43:04 AM,12.654,,,,
473,07/06/15 02:43:04 AM,12.534,,,,
474,07/06/15 03:43:04 AM,12.413,,,,
475,07/06/15 04:43:04 AM,12.292,,,,
476,07/06/15 05:43:04 AM,12.147,,,,
477,07/06/15 06:43:04 AM,12.050,,,,
478,07/06/15 07:43:04 AM,11.953,,,,
479,07/06/15 08:43:04 AM,11.904,,,,
480,07/06/15 09:43:04 AM,11.929,,,,
481,07/06/15 10:43:04 AM,12.074,,,,
482,07/06/15 11:43:04 AM,12.437,,,,
483,07/06/15 12:43:04 PM,12.920,,,,
484,07/06/15 01:43:04 PM,13.401,,,,
485,07/06/15 02:43:04 PM,13.786,,,,
486,07/06/15 03:43:04 PM,13.858,,,,
487,07/06/15 04:43:04 PM,13.810,,,,
488,07/06/15 05:43:04 PM,13.810,,,,
489,07/06/15 06:43:04 PM,13.762,,,,
490,07/06/15 07:43:04 PM,13.642,,,,
491,07/06/15 08:43:04 PM,13.522,,,,
492,07/06/15 09:43:04 PM,13.353,,,,
493,07/06/15 10:43:04 PM,13.209,,,,
494,07/06/15 11:43:04 PM,13.064,,,,
495,07/07/15 12:43:04 AM,12.992,,,,
496,07/07/15 01:43:04 AM,12.920,,,,
497,07/07/15 02:43:04 AM,12.847,,,,
498,07/07/15 03:43:04 AM,12.727,,,,
499,07/07/15 04:43:04 AM,12.606,,,,
500,07/07/15 05:43:04 AM,12.461,,,,
501,07/07/15 06:43:04 AM,12.364,,,,
502,07/07/15 07:43:04 AM,12.316,,,,
503,07/07/15 08:43:04 AM,12.292,,,,
504,07/07/15 09:43:04 AM,12.268,,,,
505,07/07/15 10:43:04 AM,12.340,,,,
506,07/07/15 11:43:04 AM,12.534,,,,
507,07/07/15 12:43:04 PM,12.871,,,,
508,07/07/15 01:43:04 PM,13.233,,,,
509,07/07/15 02:43:04 PM,13.497,,,,
510,07/07/15 03:43:04 PM,13.618,,,,
511,07/07/15 04:43:04 PM,13.594,,,,
512,07/07/15 05:43:04 PM,13.546,,,,
513,07/07/15 06:43:04 PM,13.473,,,,
514,07/07/15 07:43:04 PM,13.353,,,,
515,07/07/15 08:43:04 PM,13.233,,,,
516,07/07/15 09:43:04 PM,13.112,,,,
517,07/07/15 10:43:04 PM,12.992,,,,
518,07/07/15 11:43:04 PM,12.871,,,,
519,07/08/15 12:43:04 AM,12.775,,,,
520,07/08/15 01:43:04 AM,12.678,,,,
521,07/08/15 02:43:04 AM,12.558,,,,
522,07/08/15 03:43:04 AM,12.437,,,,
523,07/08/15 04:43:04 AM,12.316,,,,
524,07/08/15 05:43:04 AM,12.195,,,,
525,07/08/15 06:43:04 AM,12.074,,,,
526,07/08/15 07:43:04 AM,12.001,,,,
527,07/08/15 08:43:04 AM,11.953,,,,
528,07/08/15 09:43:04 AM,11.977,,,,
529,07/08/15 10:43:04 AM,12.122,,,,
530,07/08/15 11:43:04 AM,12.461,,,,
531,07/08/15 12:43:04 PM,12.968,,,,
532,07/08/15 01:43:04 PM,13.497,,,,
533,07/08/15 02:43:04 PM,13.858,,,,
534,07/08/15 03:43:04 PM,14.002,,,,
535,07/08/15 04:43:04 PM,13.954,,,,
536,07/08/15 05:43:04 PM,13.906,,,,
